абажур	абажур:ROOT
прижившийся	приж:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
прижизненный	прижиз:ROOT/ненн:SUFF/ый:END
прижитый	прижит:ROOT/ый:END
прожиточный	прожит:ROOT/очн:SUFF/ый:END
жиреющий	жир:ROOT/еющ:SUFF/ий:END
жирный	жир:ROOT/н:SUFF/ый:END
жировой	жир:ROOT/ов:SUFF/ой:END
жирующий	жир:ROOT/ующ:SUFF/ий:END
зажиревший	зажир:ROOT/евш:SUFF/ий:END
ожиревший	ожир:ROOT/евш:SUFF/ий:END
ожирелый	ожирел:ROOT/ый:END
пожирневший	пожирн:ROOT/евш:SUFF/ий:END
жулик	жул:ROOT/ик:SUFF
жулики	жул:ROOT/ик:SUFF/и:END
жуликоватость	жул:ROOT/иковатост:SUFF/ь:END
жулье	жуль:ROOT/е:END
жульничанье	жуль:ROOT/ничань:SUFF/е:END
жульничество	жуль:ROOT/ничеств:SUFF/о:END
жуликоватый	жулик:ROOT/оват:SUFF/ый:END
жульнический	жуль:ROOT/ническ:SUFF/ий:END
журналистский	журнал:ROOT/истск:SUFF/ий:END
журнальный	журн:ROOT/альн:SUFF/ый:END
заболачивать	заболач:ROOT/ив:SUFF/ать:END
заболачиваться	заболач:ROOT/ив:SUFF/ать:END/ся:POSTFIX
заболотить	заболот:ROOT/ить:END
заболотиться	заболот:ROOT/ить:END/ся:POSTFIX
зад	зад:ROOT
задник	задн:ROOT/ик:SUFF
задники	зад:ROOT/ник:SUFF/и:END
задница	зад:ROOT/ниц:SUFF/а:END
задницы	задн:ROOT/иц:SUFF/ы:END
задок	задок:ROOT
зады	зад:ROOT/ы:END
задабривать	задабр:ROOT/ив:SUFF/ать:END
задобрить	задобр:ROOT/ить:END
сдабривать	сдабр:ROOT/ив:SUFF/ать:END
сдобрить	сдобр:ROOT/ить:END
удобрить	удобр:ROOT/ить:END
удобрять	удобр:ROOT/ять:END
задавленный	задавл:ROOT/енн:SUFF/ый:END
подавленный	подавл:ROOT/енн:SUFF/ый:END
подавляющий	подавл:ROOT/яющ:SUFF/ий:END
придавленный	придавл:ROOT/енн:SUFF/ый:END
продавленный	продавл:ROOT/енн:SUFF/ый:END
задевающий	задев:ROOT/ающ:SUFF/ий:END
задетый	задет:ROOT/ый:END
надевающийся	надев:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
надетый	надет:ROOT/ый:END
одетый	одет:ROOT/ый:END
продетый	продет:ROOT/ый:END
раздевающийся	разд:ROOT/евающ:SUFF/ий:END/ся:POSTFIX
раздетый	раздет:ROOT/ый:END
разодетый	разодет:ROOT/ый:END
задирать	задир:ROOT/ать:END
задрать	задр:ROOT/ать:END
обдирать	обдир:ROOT/ать:END
ободрать	ободр:ROOT/ать:END
передирать	передир:ROOT/ать:END
продирать	продир:ROOT/ать:END
продрать	продр:ROOT/ать:END
сдирать	сдир:ROOT/ать:END
содрать	содр:ROOT/ать:END
удирать	удир:ROOT/ать:END
удрать	удр:ROOT/ать:END
заем	заем:ROOT
займы	займ:ROOT/ы:END
наем	наем:ROOT
наймы	найм:ROOT/ы:END
неприемлемость	неприемлем:ROOT/ост:SUFF/ь:END
подъем	подъем:ROOT
подъемы	подъем:ROOT/ы:END
преемник	преем:ROOT/ник:SUFF
преемники	преем:ROOT/ник:SUFF/и:END
преемница	преем:ROOT/ниц:SUFF/а:END
преемственность	преем:ROOT/ственност:SUFF/ь:END
прием	прием:ROOT
приемлемость	приемлем:ROOT/ост:SUFF/ь:END
приемник	прием:ROOT/ник:SUFF
приемники	прием:ROOT/ник:SUFF/и:END
приемщик	прием:ROOT/щик:SUFF
приемщики	прием:ROOT/щик:SUFF/и:END
приемы	прием:ROOT/ы:END
съем	съем:ROOT
съемка	съем:ROOT/к:SUFF/а:END
съемы	съем:ROOT/ы:END
заемный	заем:ROOT/н:SUFF/ый:END
наемный	наем:ROOT/н:SUFF/ый:END
неприемлемый	неприемлем:ROOT/ый:END
неприемный	неприем:ROOT/н:SUFF/ый:END
неуемный	неуем:ROOT/н:SUFF/ый:END
подъемный	подъем:ROOT/н:SUFF/ый:END
приемлемый	приемлем:ROOT/ый:END
приемный	прием:ROOT/н:SUFF/ый:END
приемочный	прием:ROOT/очн:SUFF/ый:END
съемный	съем:ROOT/н:SUFF/ый:END
съемочный	съем:ROOT/очн:SUFF/ый:END
зазвучать	зазвуч:ROOT/ать:END
звучать	звуч:ROOT/ать:END
озвучивать	озвуч:ROOT/ив:SUFF/ать:END
озвучить	озвуч:ROOT/ить:END
прозвучать	прозвуч:ROOT/ать:END
зазеленевший	зазелен:ROOT/евш:SUFF/ий:END
зелененький	зелен:ROOT/еньк:SUFF/ий:END
зеленеющий	зелен:ROOT/еющ:SUFF/ий:END
зеленной	зелен:ROOT/н:SUFF/ой:END
зеленоватый	зелен:ROOT/оват:SUFF/ый:END
зеленый	зелен:ROOT/ый:END
озелененный	озелен:ROOT/енн:SUFF/ый:END
позеленевший	позелен:ROOT/евш:SUFF/ий:END
заземляющий	заземл:ROOT/яющ:SUFF/ий:END
земельный	зем:ROOT/ельн:SUFF/ый:END
землистый	земл:ROOT/ист:SUFF/ый:END
земляной	земл:ROOT/ян:SUFF/ой:END
земной	зем:ROOT/н:SUFF/ой:END
земский	зем:ROOT/ск:SUFF/ий:END
наземный	назем:ROOT/н:SUFF/ый:END
подземный	подзем:ROOT/н:SUFF/ый:END
приземистый	призем:ROOT/ист:SUFF/ый:END
приземленный	приземл:ROOT/енн:SUFF/ый:END
приземный	призем:ROOT/н:SUFF/ый:END
зазимовавший	зазим:ROOT/овавш:SUFF/ий:END
зимний	зим:ROOT/н:SUFF/ий:END
зимовавший	зим:ROOT/овавш:SUFF/ий:END
зимовальный	зим:ROOT/овальн:SUFF/ый:END
зимующий	зим:ROOT/ующ:SUFF/ий:END
озимый	озим:ROOT/ый:END
заигравший	заигр:ROOT/авш:SUFF/ий:END
заигравшийся	заигр:ROOT/авш:SUFF/ий:END/ся:POSTFIX
заигранный	заигр:ROOT/анн:SUFF/ый:END
заигрывавший	заигр:ROOT/ывавш:SUFF/ий:END
игорный	игор:ROOT/н:SUFF/ый:END
игральный	игр:ROOT/альн:SUFF/ый:END
игровой	игр:ROOT/ов:SUFF/ой:END
наигравшийся	наигр:ROOT/авш:SUFF/ий:END/ся:POSTFIX
наигранный	наигр:ROOT/анн:SUFF/ый:END
переигравший	переигр:ROOT/авш:SUFF/ий:END
переигранный	переигр:ROOT/анн:SUFF/ый:END
разыгравший	разыгр:ROOT/авш:SUFF/ий:END
разыгранный	разыгр:ROOT/анн:SUFF/ый:END
заизолированный	заизол:ROOT/ированн:SUFF/ый:END
изолированный	изол:ROOT/ированн:SUFF/ый:END
изолировочный	изол:ROOT/ировочн:SUFF/ый:END
изолирующий	изол:ROOT/ирующ:SUFF/ий:END
изоляторный	изолят:ROOT/орн:SUFF/ый:END
изоляционный	изол:ROOT/яционн:SUFF/ый:END
заизолировать	заизол:ROOT/иров:SUFF/ать:END
заизолироваться	заизол:ROOT/иров:SUFF/ать:END/ся:POSTFIX
изолировать	изол:ROOT/иров:SUFF/ать:END
изолироваться	изол:ROOT/иров:SUFF/ать:END/ся:POSTFIX
закаленный	закал:ROOT/енн:SUFF/ый:END
закаливающий	закал:ROOT/ивающ:SUFF/ий:END
закаливающийся	закал:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
закалочный	закал:ROOT/очн:SUFF/ый:END
закалявший	закал:ROOT/явш:SUFF/ий:END
закалявшийся	закал:ROOT/явш:SUFF/ий:END/ся:POSTFIX
каленый	кален:ROOT/ый:END
каливший	кал:ROOT/ивш:SUFF/ий:END
калившийся	кал:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
калящий	кал:ROOT/ящ:SUFF/ий:END
калящийся	кал:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
накаленный	накал:ROOT/енн:SUFF/ый:END
накаливший	накал:ROOT/ивш:SUFF/ий:END
накалившийся	накал:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
перекаленный	перекал:ROOT/енн:SUFF/ый:END
перекаливший	перекал:ROOT/ивш:SUFF/ий:END
перекалившийся	перекал:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
заканчивать	заканч:ROOT/ив:SUFF/ать:END
закончить	законч:ROOT/ить:END
кончать	конч:ROOT/ать:END
кончаться	конч:ROOT/ать:END/ся:POSTFIX
кончить	конч:ROOT/ить:END
кончиться	конч:ROOT/ить:END/ся:POSTFIX
приканчивать	приканч:ROOT/ив:SUFF/ать:END
прикончить	приконч:ROOT/ить:END
скончаться	сконч:ROOT/ать:END/ся:POSTFIX
закачавший	закач:ROOT/авш:SUFF/ий:END
закачавшийся	закач:ROOT/авш:SUFF/ий:END/ся:POSTFIX
закачанный	закач:ROOT/анн:SUFF/ый:END
закачивающий	закач:ROOT/ивающ:SUFF/ий:END
закачивающийся	закач:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
качающий	кач:ROOT/ающ:SUFF/ий:END
качающийся	кач:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
качкий	кач:ROOT/к:SUFF/ий:END
качнувший	кач:ROOT/нувш:SUFF/ий:END
качнувшийся	кач:ROOT/нувш:SUFF/ий:END/ся:POSTFIX
перекачавший	перекач:ROOT/авш:SUFF/ий:END
покачавший	покач:ROOT/авш:SUFF/ий:END
покачавшийся	покач:ROOT/авш:SUFF/ий:END/ся:POSTFIX
покачивающий	покач:ROOT/ивающ:SUFF/ий:END
покачивающийся	покач:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
покачнувший	покач:ROOT/нувш:SUFF/ий:END
покачнувшийся	покач:ROOT/нувш:SUFF/ий:END/ся:POSTFIX
прокачавший	прокач:ROOT/авш:SUFF/ий:END
раскачавший	раскач:ROOT/авш:SUFF/ий:END
раскачивающий	раскач:ROOT/ивающ:SUFF/ий:END
раскачивающийся	раскач:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
укачавший	укач:ROOT/авш:SUFF/ий:END
укачавшийся	укач:ROOT/авш:SUFF/ий:END/ся:POSTFIX
укачанный	укач:ROOT/анн:SUFF/ый:END
укаченный	укач:ROOT/енн:SUFF/ый:END
укачивающий	укач:ROOT/ивающ:SUFF/ий:END
укачивающийся	укач:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
закачивание	закач:ROOT/ивани:SUFF/е:END
закачка	закач:ROOT/к:SUFF/а:END
качка	кач:ROOT/к:SUFF/а:END
покачивание	покач:ROOT/ивани:SUFF/е:END
прокат	прокат:ROOT
прокатка	прокат:ROOT/к:SUFF/а:END
прокачивание	прокач:ROOT/ивани:SUFF/е:END
раскачивание	раскач:ROOT/ивани:SUFF/е:END
укачивание	укач:ROOT/ивани:SUFF/е:END
закидавший	закид:ROOT/авш:SUFF/ий:END
закинувший	заки:ROOT/нувш:SUFF/ий:END
закинутый	заки:ROOT/нут:SUFF/ый:END
кидавший	кид:ROOT/авш:SUFF/ий:END
кинувший	кин:ROOT/увш:SUFF/ий:END
кинутый	кинут:ROOT/ый:END
перекидавший	перекид:ROOT/авш:SUFF/ий:END
перекинувший	переки:ROOT/нувш:SUFF/ий:END
перекинувшийся	перекин:ROOT/увш:SUFF/ий:END/ся:POSTFIX
перекинутый	переки:ROOT/нут:SUFF/ый:END
покидавший	покид:ROOT/авш:SUFF/ий:END
покинувший	поки:ROOT/нувш:SUFF/ий:END
покинутый	поки:ROOT/нут:SUFF/ый:END
раскидавший	раскид:ROOT/авш:SUFF/ий:END
раскидистый	раскид:ROOT/ист:SUFF/ый:END
раскидной	раскид:ROOT/н:SUFF/ой:END
раскинувший	раски:ROOT/нувш:SUFF/ий:END
раскинувшийся	раскин:ROOT/увш:SUFF/ий:END/ся:POSTFIX
раскинутый	раск:ROOT/инут:SUFF/ый:END
закидать	закид:ROOT/ать:END
закинуть	заки:ROOT/н:SUFF/уть:END
кидать	кид:ROOT/ать:END
кинуть	кин:ROOT/уть:END
перекидать	перекид:ROOT/ать:END
перекинуть	перекин:ROOT/уть:END
перекинуться	перекин:ROOT/уть:END/ся:POSTFIX
покидать	покид:ROOT/ать:END
покинуть	поки:ROOT/н:SUFF/уть:END
раскидать	раскид:ROOT/ать:END
раскинуть	раскин:ROOT/уть:END
раскинуться	раскин:ROOT/уть:END/ся:POSTFIX
заклеенный	закле:ROOT/енн:SUFF/ый:END
заклеивающий	закле:ROOT/ивающ:SUFF/ий:END
заклеивающийся	закле:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
заклеивший	закле:ROOT/ивш:SUFF/ий:END
клеевой	кл:ROOT/еев:SUFF/ой:END
клееночный	клеен:ROOT/очн:SUFF/ый:END
клеенчатый	клеен:ROOT/чат:SUFF/ый:END
клееный	клеен:ROOT/ый:END
клеильный	клеиль:ROOT/н:SUFF/ый:END
клейкий	клей:ROOT/к:SUFF/ий:END
наклеенный	накле:ROOT/енн:SUFF/ый:END
подклеенный	подкле:ROOT/енн:SUFF/ый:END
подклеивающий	подкле:ROOT/ивающ:SUFF/ий:END
приклеенный	прикле:ROOT/енн:SUFF/ый:END
расклеенный	раскле:ROOT/енн:SUFF/ый:END
склеенный	скле:ROOT/енн:SUFF/ый:END
склеивающий	скле:ROOT/ивающ:SUFF/ий:END
склеивающийся	скле:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
заклеить	закле:ROOT/ить:END
клеить	кле:ROOT/ить:END
наклеить	накле:ROOT/ить:END
приклеить	прикле:ROOT/ить:END
расклеить	раскле:ROOT/ить:END
склеить	скле:ROOT/ить:END
заклепка	заклеп:ROOT/к:SUFF/а:END
заклепки	заклеп:ROOT/к:SUFF/и:END
клепка	клеп:ROOT/к:SUFF/а:END
поклеп	поклеп:ROOT
поклепы	поклеп:ROOT/ы:END
склеп	склеп:ROOT
склепка	склеп:ROOT/к:SUFF/а:END
склепы	склеп:ROOT/ы:END
